student_id,attempt,question_id,concept,difficulty,correct,time_gap_days,days_since_practice,timestamp,knowledge_state
S091,70,Q405,LEFT JOIN,0.648,0,1.279,33.492,86.648,0.0
S091,71,Q030,GROUP BY,0.529,0,0.44,21.773,87.088,0.0
S091,72,Q473,RIGHT JOIN,0.495,0,2.966,26.802,90.054,0.0
S091,73,Q133,FOREIGN KEY,0.479,0,0.278,4.964,90.332,0.0
S091,74,Q077,HAVING,0.485,0,0.112,13.731,90.444,0.0
S091,75,Q465,WHERE,0.43,0,1.033,18.073,91.477,0.0
S091,76,Q298,TRIGGERS,0.632,1,0.553,25.492,92.031,0.06
S091,77,Q118,GROUP BY,0.421,0,1.984,6.926,94.014,0.0
S091,78,Q005,GROUP BY,0.393,0,1.84,1.84,95.854,0.0
S091,79,Q053,SUBQUERIES,0.682,0,1.032,53.976,96.886,0.0
S091,80,Q492,ORDER BY,0.258,0,0.381,22.477,97.268,0.0
S091,81,Q364,WHERE,0.339,0,7.916,13.706,105.184,0.0
S091,82,Q327,INDEXING,0.496,0,1.784,69.409,106.968,0.0
S091,83,Q099,STORED PROCEDURES,0.827,0,3.192,84.13,110.16,0.0
S091,84,Q256,ORDER BY,0.346,0,0.547,13.439,110.707,0.0
S091,85,Q157,TRIGGERS,0.69,0,1.855,20.532,112.562,0.0
S091,86,Q364,WHERE,0.339,1,3.862,11.241,116.424,0.06
S091,87,Q244,LEFT JOIN,0.512,0,1.023,30.8,117.448,0.0
S091,88,Q194,VIEWS,0.66,0,2.338,63.859,119.786,0.0
S091,89,Q498,FOREIGN KEY,0.401,1,0.373,29.827,120.159,0.06
S091,90,Q116,ORDER BY,0.363,0,3.368,12.82,123.527,0.0
S091,91,Q283,STORED PROCEDURES,0.715,1,1.691,15.058,125.218,0.06
S091,92,Q266,FOREIGN KEY,0.324,0,0.014,5.074,125.233,0.0
S091,93,Q202,PRIMARY KEY,0.254,0,2.132,52.417,127.364,0.0
S091,94,Q218,ORDER BY,0.226,0,0.722,4.559,128.086,0.0
S091,95,Q475,SELECT,0.227,1,1.148,62.221,129.234,0.06
S091,96,Q046,HAVING,0.619,1,2.407,41.197,131.641,0.06
S091,97,Q226,TRANSACTIONS,0.672,0,1.375,133.016,133.016,0.0
S091,98,Q025,LEFT JOIN,0.627,0,0.439,16.008,133.455,0.0
S091,99,Q364,WHERE,0.339,0,0.997,18.028,134.453,0.0
S091,100,Q394,UNION,0.411,1,2.578,83.546,137.03,0.06
S092,1,Q295,SUBQUERIES,0.805,0,1.148,1.148,1.148,0.4002
S092,2,Q172,RIGHT JOIN,0.657,1,0.587,1.735,1.735,0.2478
S092,3,Q349,PRIMARY KEY,0.216,0,0.0,1.735,1.735,0.3915
S092,4,Q411,SUBQUERIES,0.668,1,0.752,1.339,2.488,0.4401
S092,5,Q193,INDEXING,0.643,1,0.297,2.785,2.785,0.3391
S092,6,Q196,STORED PROCEDURES,0.722,0,3.097,5.882,5.882,0.0869
S092,7,Q308,NORMALIZATION,0.626,1,0.997,6.879,6.879,0.2306
S092,8,Q329,LEFT JOIN,0.609,0,2.462,9.341,9.341,0.2763
S092,9,Q418,WHERE,0.336,0,2.201,11.542,11.542,0.2584
S092,10,Q002,NORMALIZATION,0.72,1,4.265,8.928,15.807,0.1566
S092,11,Q166,LEFT JOIN,0.618,1,1.945,8.411,17.752,0.2101
S092,12,Q276,VIEWS,0.484,1,0.129,17.881,17.881,0.2602
S092,13,Q107,ORDER BY,0.414,0,0.526,18.408,18.408,0.0798
S092,14,Q164,PRIMARY KEY,0.249,0,0.416,17.088,18.823,0.1101
S092,15,Q137,ORDER BY,0.445,0,0.504,0.92,19.327,0.041
S092,16,Q492,ORDER BY,0.258,0,0.851,0.851,20.178,0.0032
S092,17,Q105,RIGHT JOIN,0.534,1,0.733,19.176,20.911,0.06
S092,18,Q333,HAVING,0.504,1,0.51,21.422,21.422,0.174
S092,19,Q142,STORED PROCEDURES,0.735,1,0.636,16.176,22.057,0.06
S092,20,Q416,NORMALIZATION,0.673,0,0.449,6.699,22.506,0.0312
S092,21,Q437,TRIGGERS,0.758,1,2.599,25.105,25.105,0.1538
S092,22,Q286,STORED PROCEDURES,0.846,0,0.977,4.025,26.082,0.0
S092,23,Q069,LEFT JOIN,0.56,0,0.255,8.585,26.337,0.0564
S092,24,Q453,FOREIGN KEY,0.484,1,2.723,29.06,29.06,0.06
S092,25,Q231,INDEXING,0.687,0,1.349,27.624,30.409,0.0
S092,26,Q219,VIEWS,0.56,0,0.46,12.988,30.869,0.0404
S092,27,Q099,STORED PROCEDURES,0.827,0,3.605,8.392,34.474,0.0
S092,28,Q136,VIEWS,0.566,1,2.736,6.34,37.209,0.06
S092,29,Q105,RIGHT JOIN,0.534,0,0.701,16.999,37.91,0.0
S092,30,Q117,RIGHT JOIN,0.503,0,0.653,0.653,38.563,0.0
S092,31,Q436,PRIMARY KEY,0.38,0,0.707,20.446,39.269,0.0
S092,32,Q341,NORMALIZATION,0.653,0,5.083,21.847,44.353,0.0
S092,33,Q128,SELECT,0.294,0,0.423,44.776,44.776,0.0
S092,34,Q403,UNION,0.464,1,1.637,46.413,46.413,0.06
S092,35,Q071,SUBQUERIES,0.651,1,0.857,44.782,47.27,0.06
S092,36,Q464,INNER JOIN,0.454,1,2.527,49.797,49.797,0.06
S092,37,Q029,WHERE,0.299,1,1.995,40.25,51.792,0.06
S092,38,Q355,NORMALIZATION,0.531,0,0.217,7.656,52.008,0.0
S092,39,Q255,RIGHT JOIN,0.673,0,1.313,14.759,53.321,0.0
S092,40,Q333,HAVING,0.504,0,0.443,32.343,53.764,0.0
S092,41,Q188,SUBQUERIES,0.835,0,0.63,7.125,54.395,0.0
S092,42,Q075,UNION,0.426,0,0.42,8.402,54.814,0.0
S092,43,Q415,SELECT,0.337,0,3.226,13.265,58.041,0.0
S092,44,Q438,GROUP BY,0.565,0,1.665,59.705,59.705,0.0
S092,45,Q266,FOREIGN KEY,0.324,1,0.102,30.747,59.807,0.06
S092,46,Q180,INDEXING,0.498,1,1.243,30.641,61.05,0.06
S092,47,Q356,HAVING,0.455,0,2.544,9.83,63.594,0.0
S092,48,Q016,INNER JOIN,0.401,0,0.156,13.954,63.75,0.0
S092,49,Q182,NORMALIZATION,0.512,1,1.093,12.836,64.844,0.06
S092,50,Q300,VIEWS,0.627,0,1.33,28.964,66.174,0.0
S092,51,Q467,TRIGGERS,0.624,0,0.733,41.801,66.907,0.0
S092,52,Q218,ORDER BY,0.226,1,2.271,48.999,69.178,0.06
S092,53,Q056,GROUP BY,0.622,0,0.527,10.0,69.705,0.0
S092,54,Q401,UNION,0.473,0,1.415,16.306,71.12,0.0
S092,55,Q451,VIEWS,0.573,0,0.659,5.605,71.779,0.0
S092,56,Q172,RIGHT JOIN,0.657,1,2.152,20.61,73.931,0.06
S092,57,Q354,JOINS,0.56,1,4.556,78.487,78.487,0.06
S092,58,Q367,HAVING,0.509,0,0.976,15.869,79.463,0.0
S092,59,Q118,GROUP BY,0.421,0,0.341,10.099,79.804,0.0
S092,60,Q500,GROUP BY,0.633,0,2.176,2.176,81.979,0.0
S092,61,Q314,NORMALIZATION,0.631,0,0.022,17.158,82.002,0.0
S092,62,Q372,INDEXING,0.498,0,0.096,21.048,82.098,0.0
S092,63,Q158,VIEWS,0.411,0,2.758,13.077,84.855,0.0
S092,64,Q308,NORMALIZATION,0.626,1,0.852,3.706,85.708,0.06
S092,65,Q214,INDEXING,0.488,1,1.077,4.687,86.785,0.06
S092,66,Q133,FOREIGN KEY,0.479,1,3.329,30.307,90.114,0.06
S092,67,Q106,TRIGGERS,0.768,0,1.345,24.553,91.46,0.0
S092,68,Q482,WHERE,0.334,0,0.554,40.222,92.014,0.0
S092,69,Q318,SUBQUERIES,0.809,0,0.451,38.07,92.465,0.0
S092,70,Q155,TRIGGERS,0.651,1,5.01,6.015,97.475,0.06
S092,71,Q313,WHERE,0.359,0,3.133,8.594,100.608,0.0
S092,72,Q077,HAVING,0.485,1,0.742,21.887,101.35,0.06
S092,73,Q335,JOINS,0.436,0,0.324,23.187,101.674,0.0
S092,74,Q455,FOREIGN KEY,0.309,0,0.165,11.724,101.838,0.0
S092,75,Q140,STORED PROCEDURES,0.717,0,0.218,67.583,102.056,0.0
S092,76,Q324,WHERE,0.282,1,0.335,1.783,102.391,0.06
S092,77,Q320,SUBQUERIES,0.828,0,1.153,11.079,103.544,0.0
S092,78,Q416,NORMALIZATION,0.673,1,4.952,22.788,108.496,0.06
S092,79,Q161,SELECT,0.357,0,0.848,51.303,109.343,0.0
S092,80,Q473,RIGHT JOIN,0.495,1,2.445,37.858,111.789,0.06
S092,81,Q069,LEFT JOIN,0.56,0,0.11,85.561,111.898,0.0
S092,82,Q001,INNER JOIN,0.589,0,4.944,53.091,116.842,0.0
S092,83,Q343,VIEWS,0.483,0,1.588,33.575,118.43,0.0
S092,84,Q343,VIEWS,0.483,0,0.088,0.088,118.517,0.0
S092,85,Q136,VIEWS,0.566,0,4.543,4.543,123.061,0.0
S092,86,Q416,NORMALIZATION,0.673,0,0.085,14.65,123.146,0.0
S092,87,Q386,SELECT,0.334,0,5.686,19.488,128.832,0.0
S092,88,Q177,INDEXING,0.605,1,3.906,45.952,132.737,0.06
S092,89,Q486,INNER JOIN,0.576,0,2.018,17.913,134.755,0.0
S092,90,Q083,JOINS,0.473,0,2.904,35.986,137.66,0.0
S092,91,Q395,LEFT JOIN,0.643,0,0.032,25.794,137.692,0.0
S092,92,Q418,WHERE,0.336,0,0.806,36.106,138.498,0.0
S092,93,Q380,JOINS,0.601,1,0.084,0.922,138.582,0.06
S092,94,Q193,INDEXING,0.643,0,0.212,6.057,138.794,0.0
S092,95,Q280,JOINS,0.685,0,2.271,2.483,141.065,0.0
S092,96,Q221,PRIMARY KEY,0.424,0,1.557,103.352,142.622,0.0
S092,97,Q272,LEFT JOIN,0.451,1,1.069,5.999,143.691,0.06
S092,98,Q443,AGGREGATE FUNCTIONS,0.346,0,1.315,145.006,145.006,0.0
S092,99,Q491,LEFT JOIN,0.408,0,2.874,4.189,147.88,0.0
S092,100,Q383,PRIMARY KEY,0.392,0,0.567,5.825,148.447,0.0
S093,1,Q463,AGGREGATE FUNCTIONS,0.577,0,0.008,0.008,0.008,0.2575
S093,2,Q432,NORMALIZATION,0.754,1,0.22,0.228,0.228,0.4287
S093,3,Q325,AGGREGATE FUNCTIONS,0.474,0,3.919,4.139,4.147,0.1705
S093,4,Q084,GROUP BY,0.374,0,0.723,4.87,4.87,0.2558
S093,5,Q155,TRIGGERS,0.651,0,0.2,5.07,5.07,0.3622
S093,6,Q067,TRANSACTIONS,0.606,1,1.549,6.619,6.619,0.453
S093,7,Q374,RIGHT JOIN,0.474,0,0.666,7.285,7.285,0.083
S093,8,Q237,SUBQUERIES,0.801,0,0.427,7.712,7.712,0.1926
S093,9,Q108,SELECT,0.311,1,0.404,8.116,8.116,0.4353
S093,10,Q113,ORDER BY,0.443,1,2.205,10.321,10.321,0.2536
S093,11,Q065,INNER JOIN,0.622,1,0.734,11.055,11.055,0.1214
S093,12,Q236,NORMALIZATION,0.543,0,0.583,11.411,11.639,0.2326
S093,13,Q235,AGGREGATE FUNCTIONS,0.512,0,1.558,9.05,13.197,0.0097
S093,14,Q093,ORDER BY,0.402,1,0.367,3.244,13.564,0.2649
S093,15,Q219,VIEWS,0.56,1,0.409,13.973,13.973,0.3046
S093,16,Q466,AGGREGATE FUNCTIONS,0.31,1,1.947,2.723,15.92,0.06
S093,17,Q207,WHERE,0.265,0,0.438,16.359,16.359,0.2161
S093,18,Q071,SUBQUERIES,0.651,0,1.347,9.994,17.705,0.0177
S093,19,Q466,AGGREGATE FUNCTIONS,0.31,0,0.765,2.55,18.47,0.0
S093,20,Q215,VIEWS,0.633,0,1.448,5.944,19.918,0.1904
S093,21,Q095,TRANSACTIONS,0.782,0,2.155,15.454,22.072,0.1962
S093,22,Q189,GROUP BY,0.364,1,0.386,17.589,22.459,0.06
S093,23,Q067,TRANSACTIONS,0.606,1,0.664,1.05,23.122,0.2405
S093,24,Q205,VIEWS,0.597,0,3.87,7.075,26.992,0.0593
S093,25,Q287,VIEWS,0.513,0,3.898,3.898,30.891,0.0
S093,26,Q115,STORED PROCEDURES,0.696,0,0.647,31.538,31.538,0.0
S093,27,Q374,RIGHT JOIN,0.474,0,6.247,30.5,37.785,0.0
S093,28,Q438,GROUP BY,0.565,1,0.783,16.109,38.567,0.06
S093,29,Q222,VIEWS,0.416,0,0.595,8.272,39.163,0.0
S093,30,Q118,GROUP BY,0.421,0,2.037,2.633,41.2,0.0
S093,31,Q150,PRIMARY KEY,0.22,1,0.975,42.176,42.176,0.06
S093,32,Q189,GROUP BY,0.364,0,1.972,2.947,44.148,0.0
S093,33,Q093,ORDER BY,0.402,1,1.839,32.422,45.986,0.06
S093,34,Q314,NORMALIZATION,0.631,0,0.983,35.33,46.969,0.0
S093,35,Q378,AGGREGATE FUNCTIONS,0.56,1,3.385,31.884,50.354,0.06
S093,36,Q130,INDEXING,0.534,0,0.522,50.876,50.876,0.0
S093,37,Q485,GROUP BY,0.405,1,1.41,8.139,52.287,0.06
S093,38,Q221,PRIMARY KEY,0.424,1,0.087,10.198,52.373,0.06
S093,39,Q371,JOINS,0.51,0,2.085,54.458,54.458,0.0
S093,40,Q204,TRIGGERS,0.735,0,0.244,49.632,54.702,0.0
S093,41,Q033,LEFT JOIN,0.653,0,2.591,57.293,57.293,0.0
S093,42,Q453,FOREIGN KEY,0.484,1,4.083,61.376,61.376,0.06
S093,43,Q211,GROUP BY,0.403,0,0.586,9.675,61.962,0.0
S093,44,Q314,NORMALIZATION,0.631,1,0.117,15.11,62.079,0.06
S093,45,Q120,LEFT JOIN,0.655,0,0.614,5.4,62.693,0.0
S093,46,Q282,WHERE,0.221,1,1.526,47.86,64.219,0.06
S093,47,Q446,NORMALIZATION,0.718,0,1.632,3.772,65.851,0.0
S093,48,Q034,PRIMARY KEY,0.268,0,1.625,15.103,67.476,0.0
S093,49,Q225,FOREIGN KEY,0.419,0,1.696,7.796,69.172,0.0
S093,50,Q057,INNER JOIN,0.473,0,2.174,60.29,71.346,0.0
S093,51,Q227,NORMALIZATION,0.525,1,2.825,8.319,74.17,0.06
S093,52,Q197,SELECT,0.265,0,1.154,67.208,75.324,0.0
S093,53,Q380,JOINS,0.601,0,3.254,24.12,78.578,0.0
S093,54,Q280,JOINS,0.685,1,2.169,2.169,80.746,0.06
S093,55,Q032,FOREIGN KEY,0.299,1,0.058,11.633,80.805,0.06
S093,56,Q431,JOINS,0.561,0,3.985,4.043,84.789,0.0
S093,57,Q189,GROUP BY,0.364,0,1.783,24.61,86.572,0.0
S093,58,Q136,VIEWS,0.566,0,0.437,47.846,87.009,0.0
S093,59,Q339,RIGHT JOIN,0.478,0,5.208,54.433,92.217,0.0
S093,60,Q174,SELECT,0.261,0,3.998,20.892,96.216,0.0
S093,61,Q437,TRIGGERS,0.758,0,0.381,41.894,96.596,0.0
S093,62,Q023,NORMALIZATION,0.552,0,0.694,23.12,97.29,0.0
S093,63,Q202,PRIMARY KEY,0.254,1,0.625,30.439,97.915,0.06
S093,64,Q452,RIGHT JOIN,0.577,1,1.115,6.812,99.03,0.06
S093,65,Q047,LEFT JOIN,0.482,0,1.16,37.497,100.19,0.0
S093,66,Q212,RIGHT JOIN,0.621,1,0.236,1.397,100.427,0.099
S093,67,Q212,RIGHT JOIN,0.621,0,0.628,0.628,101.055,0.0646
S093,68,Q029,WHERE,0.299,1,0.097,36.933,101.152,0.06
S093,69,Q155,TRIGGERS,0.651,1,4.587,9.142,105.738,0.06
S093,70,Q256,ORDER BY,0.346,0,2.61,62.362,108.348,0.0
S093,71,Q416,NORMALIZATION,0.673,0,0.964,12.023,109.312,0.0
S093,72,Q029,WHERE,0.299,1,0.097,8.258,109.41,0.06
S093,73,Q085,VIEWS,0.618,0,1.296,23.697,110.706,0.0
S093,74,Q233,INNER JOIN,0.649,0,0.27,39.631,110.976,0.0
S093,75,Q286,STORED PROCEDURES,0.846,0,1.716,81.155,112.693,0.0
S093,76,Q389,HAVING,0.552,0,0.419,113.111,113.111,0.0
S093,77,Q137,ORDER BY,0.445,0,0.128,4.891,113.239,0.0
S093,78,Q207,WHERE,0.265,0,1.015,4.845,114.255,0.0
S093,79,Q413,LEFT JOIN,0.513,0,1.855,15.919,116.11,0.0
S093,80,Q331,STORED PROCEDURES,0.731,0,0.054,3.471,116.164,0.0
S093,81,Q388,FOREIGN KEY,0.322,1,0.473,35.832,116.636,0.06
S093,82,Q018,FOREIGN KEY,0.452,0,0.424,0.424,117.06,0.0286
S093,83,Q153,LEFT JOIN,0.611,1,0.518,1.468,117.578,0.06
S093,84,Q146,RIGHT JOIN,0.661,0,0.317,16.84,117.895,0.0
S093,85,Q240,LEFT JOIN,0.422,1,1.679,1.996,119.574,0.0901
S093,86,Q007,WHERE,0.38,1,0.541,5.86,120.115,0.06
S093,87,Q027,GROUP BY,0.405,1,0.5,34.042,120.614,0.06
S093,88,Q093,ORDER BY,0.402,0,2.397,9.772,123.012,0.0
S093,89,Q215,VIEWS,0.633,0,0.372,12.677,123.383,0.0
S093,90,Q125,JOINS,0.518,1,0.673,39.267,124.056,0.06
S093,91,Q158,VIEWS,0.411,0,0.083,0.756,124.139,0.0
S093,92,Q274,STORED PROCEDURES,0.63,0,0.411,8.387,124.55,0.0
S093,93,Q062,JOINS,0.537,1,1.373,1.867,125.924,0.092
S093,94,Q316,JOINS,0.535,1,0.946,0.946,126.87,0.1378
S093,95,Q143,WHERE,0.264,0,0.35,7.105,127.22,0.0
S093,96,Q126,LEFT JOIN,0.589,0,0.148,7.794,127.368,0.0
S093,97,Q383,PRIMARY KEY,0.392,0,4.013,33.467,131.382,0.0
S093,98,Q440,SUBQUERIES,0.653,0,1.972,115.649,133.354,0.0
S093,99,Q246,VIEWS,0.684,1,1.498,10.713,134.852,0.06
S093,100,Q227,NORMALIZATION,0.525,1,1.164,26.704,136.017,0.06
S094,1,Q424,SELECT,0.283,0,0.678,0.678,0.678,0.1731
S094,2,Q226,TRANSACTIONS,0.672,1,1.922,2.6,2.6,0.4499
S094,3,Q107,ORDER BY,0.414,0,0.747,3.347,3.347,0.3503
S094,4,Q160,AGGREGATE FUNCTIONS,0.338,0,1.325,4.672,4.672,0.2739
S094,5,Q313,WHERE,0.359,1,0.175,4.847,4.847,0.4392
S094,6,Q422,TRIGGERS,0.65,0,0.591,5.438,5.438,0.2137
S094,7,Q238,VIEWS,0.43,1,0.271,5.709,5.709,0.4455
S094,8,Q299,GROUP BY,0.419,1,2.107,7.816,7.816,0.2114
S094,9,Q186,GROUP BY,0.402,0,0.531,0.531,8.347,0.1784
S094,10,Q475,SELECT,0.227,0,2.12,9.788,10.467,0.0013
S094,11,Q083,JOINS,0.473,0,2.223,12.69,12.69,0.0291
S094,12,Q307,VIEWS,0.44,0,0.841,7.822,13.531,0.3032
S094,13,Q320,SUBQUERIES,0.828,0,0.119,13.65,13.65,0.186
S094,14,Q070,HAVING,0.608,0,2.767,16.417,16.417,0.2156
S094,15,Q105,RIGHT JOIN,0.534,0,1.161,17.578,17.578,0.0407
S094,16,Q431,JOINS,0.561,0,0.621,5.51,18.199,0.0
S094,17,Q411,SUBQUERIES,0.668,1,1.543,6.092,19.742,0.1546
S094,18,Q115,STORED PROCEDURES,0.696,0,0.878,20.621,20.621,0.1194
S094,19,Q350,TRIGGERS,0.764,0,0.239,15.421,20.859,0.0
S094,20,Q415,SELECT,0.337,1,1.503,11.895,22.362,0.06
S094,21,Q410,GROUP BY,0.445,0,1.951,15.966,24.313,0.0
S094,22,Q377,JOINS,0.519,1,0.041,6.155,24.354,0.06
S094,23,Q365,LEFT JOIN,0.529,1,2.962,27.316,27.316,0.06
S094,24,Q223,RIGHT JOIN,0.704,1,0.153,9.891,27.469,0.06
S094,25,Q212,RIGHT JOIN,0.621,0,0.771,0.771,28.24,0.0234
S094,26,Q247,PRIMARY KEY,0.388,0,0.445,28.685,28.685,0.0
S094,27,Q072,NORMALIZATION,0.55,0,0.147,28.832,28.832,0.0
S094,28,Q246,VIEWS,0.684,1,0.715,16.016,29.547,0.1229
S094,29,Q421,JOINS,0.5,1,0.892,6.086,30.44,0.06
S094,30,Q411,SUBQUERIES,0.668,0,0.155,10.852,30.595,0.0
S094,31,Q078,VIEWS,0.48,0,4.076,5.123,34.67,0.0211
S094,32,Q320,SUBQUERIES,0.828,0,2.531,6.607,37.201,0.0
S094,33,Q160,AGGREGATE FUNCTIONS,0.338,1,1.81,34.34,39.012,0.06
S094,34,Q297,RIGHT JOIN,0.489,0,3.86,14.631,42.871,0.0
S094,35,Q101,INDEXING,0.695,1,4.768,47.639,47.639,0.06
S094,36,Q027,GROUP BY,0.405,1,0.186,23.511,47.825,0.06
S094,37,Q285,SELECT,0.344,0,4.379,29.842,52.204,0.0
S094,38,Q190,SUBQUERIES,0.738,0,0.675,15.678,52.879,0.0
S094,39,Q490,STORED PROCEDURES,0.81,0,1.472,33.731,54.351,0.0
S094,40,Q441,JOINS,0.52,0,1.875,25.787,56.226,0.0
S094,41,Q337,FOREIGN KEY,0.341,0,0.973,57.199,57.199,0.0
S094,42,Q247,PRIMARY KEY,0.388,0,0.747,29.261,57.946,0.0
S094,43,Q406,HAVING,0.46,1,0.22,41.749,58.166,0.06
S094,44,Q128,SELECT,0.294,0,0.525,6.486,58.69,0.0
S094,45,Q114,STORED PROCEDURES,0.598,0,0.643,4.982,59.333,0.0
S094,46,Q244,LEFT JOIN,0.512,1,3.429,35.447,62.763,0.06
S094,47,Q001,INNER JOIN,0.589,0,0.606,63.368,63.368,0.0
S094,48,Q104,UNION,0.517,1,1.029,64.398,64.398,0.06
S094,49,Q338,FOREIGN KEY,0.333,0,0.28,7.479,64.678,0.0
S094,50,Q341,NORMALIZATION,0.653,0,0.421,36.266,65.099,0.0
S094,51,Q371,JOINS,0.51,0,0.971,9.843,66.069,0.0
S094,52,Q360,PRIMARY KEY,0.348,1,0.917,9.04,66.986,0.06
S094,53,Q238,VIEWS,0.43,0,2.8,35.115,69.785,0.0
S094,54,Q482,WHERE,0.334,1,1.361,66.3,71.147,0.06
S094,55,Q160,AGGREGATE FUNCTIONS,0.338,0,3.19,35.325,74.337,0.0
S094,56,Q256,ORDER BY,0.346,1,2.542,73.531,76.879,0.06
S094,57,Q450,LEFT JOIN,0.595,0,1.656,15.772,78.534,0.0
S094,58,Q321,SUBQUERIES,0.781,1,1.047,26.702,79.581,0.06
S094,59,Q045,WHERE,0.224,0,1.67,10.104,81.251,0.0
S094,60,Q414,TRIGGERS,0.737,0,0.623,61.014,81.874,0.0
S094,61,Q256,ORDER BY,0.346,0,1.536,6.531,83.41,0.0
S094,62,Q260,PRIMARY KEY,0.442,0,1.661,18.085,85.07,0.0
S094,63,Q059,PRIMARY KEY,0.219,0,1.807,1.807,86.878,0.0
S094,64,Q434,LEFT JOIN,0.445,0,3.633,11.976,90.51,0.0
S094,65,Q017,INNER JOIN,0.354,0,0.596,27.738,91.106,0.0
S094,66,Q326,AGGREGATE FUNCTIONS,0.323,0,0.042,16.812,91.148,0.0
S094,67,Q198,TRIGGERS,0.796,0,0.625,9.899,91.773,0.0
S094,68,Q434,LEFT JOIN,0.445,0,0.246,1.509,92.019,0.0
S094,69,Q456,FOREIGN KEY,0.297,0,0.527,27.868,92.546,0.0
S094,70,Q183,FOREIGN KEY,0.495,0,2.341,2.341,94.887,0.0
S094,71,Q064,AGGREGATE FUNCTIONS,0.397,0,3.854,7.594,98.742,0.0
S094,72,Q096,LEFT JOIN,0.516,0,0.391,7.114,99.133,0.0
S094,73,Q207,WHERE,0.265,1,1.803,19.685,100.935,0.06
S094,74,Q462,TRANSACTIONS,0.661,0,0.737,99.072,101.672,0.0
S094,75,Q083,JOINS,0.473,0,0.391,35.994,102.063,0.0
S094,76,Q237,SUBQUERIES,0.801,0,2.671,25.153,104.734,0.0
S094,77,Q271,UNION,0.382,0,0.063,40.399,104.797,0.0
S094,78,Q107,ORDER BY,0.414,0,0.093,21.48,104.89,0.0
S094,79,Q272,LEFT JOIN,0.451,1,1.526,7.282,106.415,0.06
S094,80,Q375,TRIGGERS,0.555,0,0.033,14.675,106.448,0.0
S094,81,Q235,AGGREGATE FUNCTIONS,0.512,0,3.007,10.714,109.455,0.0
S094,82,Q321,SUBQUERIES,0.781,0,3.092,7.814,112.547,0.0
S094,83,Q232,PRIMARY KEY,0.433,0,3.074,28.744,115.622,0.0
S094,84,Q357,INNER JOIN,0.447,0,1.043,25.558,116.665,0.0
S094,85,Q030,GROUP BY,0.529,0,0.207,69.047,116.872,0.0
S094,86,Q363,NORMALIZATION,0.675,1,0.43,52.204,117.302,0.06
S094,87,Q167,PRIMARY KEY,0.442,0,1.197,2.877,118.499,0.0
S094,88,Q488,FOREIGN KEY,0.382,0,2.16,25.772,120.659,0.0
S094,89,Q122,INDEXING,0.478,1,1.009,74.029,121.668,0.06
S094,90,Q259,JOINS,0.641,1,0.158,19.763,121.826,0.06
S094,91,Q382,LEFT JOIN,0.543,0,1.536,16.947,123.362,0.0
S094,92,Q052,RIGHT JOIN,0.663,0,3.475,83.966,126.837,0.0
S094,93,Q101,INDEXING,0.695,0,0.886,6.055,127.723,0.0
S094,94,Q489,SELECT,0.156,0,1.958,70.991,129.681,0.0
S094,95,Q239,INNER JOIN,0.478,0,1.888,14.904,131.569,0.0
S094,96,Q144,SUBQUERIES,0.813,0,3.762,22.783,135.331,0.0
S094,97,Q054,TRIGGERS,0.559,0,0.713,29.595,136.043,0.0
S094,98,Q136,VIEWS,0.566,1,2.005,68.264,138.049,0.06
S094,99,Q064,AGGREGATE FUNCTIONS,0.397,0,1.681,30.274,139.73,0.0
S094,100,Q012,INDEXING,0.52,0,0.53,12.536,140.26,0.0
S095,1,Q415,SELECT,0.337,0,0.157,0.157,0.157,0.4196
S095,2,Q348,FOREIGN KEY,0.366,0,1.25,1.406,1.406,0.1824
S095,3,Q329,LEFT JOIN,0.609,1,0.735,2.141,2.141,0.2377
S095,4,Q105,RIGHT JOIN,0.534,0,2.142,4.283,4.283,0.3016
S095,5,Q212,RIGHT JOIN,0.621,0,2.429,2.429,6.713,0.2401
S095,6,Q096,LEFT JOIN,0.516,0,0.149,4.721,6.862,0.1419
S095,7,Q363,NORMALIZATION,0.675,1,1.007,7.869,7.869,0.39
S095,8,Q409,FOREIGN KEY,0.381,0,0.039,6.501,7.907,0.0599
S095,9,Q431,JOINS,0.561,0,0.369,8.277,8.277,0.1396
S095,10,Q131,ORDER BY,0.392,1,1.635,9.912,9.912,0.2747
S095,11,Q364,WHERE,0.339,1,1.523,11.435,11.435,0.3551
S095,12,Q087,JOINS,0.52,0,0.667,3.826,12.102,0.0572
S095,13,Q149,ORDER BY,0.264,0,2.286,4.477,14.388,0.1825
S095,14,Q084,GROUP BY,0.374,0,3.247,17.635,17.635,0.0
S095,15,Q109,AGGREGATE FUNCTIONS,0.581,0,2.618,20.253,20.253,0.0
S095,16,Q273,GROUP BY,0.489,0,0.483,3.101,20.736,0.0
S095,17,Q075,UNION,0.426,1,0.162,20.898,20.898,0.2104
S095,18,Q249,TRIGGERS,0.783,0,3.293,24.191,24.191,0.0
S095,19,Q201,AGGREGATE FUNCTIONS,0.359,0,0.831,4.769,25.021,0.0
S095,20,Q020,WHERE,0.371,0,3.143,16.729,28.164,0.0792
S095,21,Q296,VIEWS,0.472,0,0.25,28.414,28.414,0.0
S095,22,Q033,LEFT JOIN,0.653,0,0.851,22.403,29.264,0.0
S095,23,Q447,AGGREGATE FUNCTIONS,0.58,0,3.323,7.566,32.588,0.0
S095,24,Q108,SELECT,0.311,0,0.838,33.269,33.426,0.0
